178.215.238.68 - - [19/Oct/2024:00:03:17 +0000] "GET /login.rsp HTTP/1.1" 404 453 "-" "Hello World"
172.70.115.200 - - [19/Oct/2024:01:03:16 +0000] "GET /upload.php HTTP/1.1" 404 489 "-" "-"
172.70.230.7 - - [19/Oct/2024:01:03:16 +0000] "GET /wp-content/themes/sketch/404.php HTTP/1.1" 404 489 "-" "-"
172.70.115.200 - - [19/Oct/2024:01:03:16 +0000] "GET /test.php HTTP/1.1" 404 489 "-" "-"
172.70.115.200 - - [19/Oct/2024:01:03:16 +0000] "GET /cong.php HTTP/1.1" 404 489 "-" "-"
162.158.63.52 - - [19/Oct/2024:01:03:16 +0000] "GET /about/function.php HTTP/1.1" 404 489 "-" "-"
172.70.230.7 - - [19/Oct/2024:01:03:17 +0000] "GET /filemanager/dialog.php HTTP/1.1" 404 489 "-" "-"
172.70.115.200 - - [19/Oct/2024:01:03:17 +0000] "GET /bak.php HTTP/1.1" 404 489 "-" "-"
162.158.158.139 - - [19/Oct/2024:01:03:17 +0000] "GET /wp-info.php HTTP/1.1" 404 489 "-" "-"
162.158.158.139 - - [19/Oct/2024:01:03:17 +0000] "GET /files/index.php HTTP/1.1" 404 489 "-" "-"
162.158.158.139 - - [19/Oct/2024:01:03:17 +0000] "GET /css.php HTTP/1.1" 404 489 "-" "-"
162.158.158.139 - - [19/Oct/2024:01:03:17 +0000] "GET /css/index.php HTTP/1.1" 404 489 "-" "-"
172.70.230.7 - - [19/Oct/2024:01:03:17 +0000] "GET /wp-includes/bak.php HTTP/1.1" 404 489 "-" "-"
162.158.154.86 - - [19/Oct/2024:01:03:17 +0000] "GET /alfa-rex.php7 HTTP/1.1" 404 489 "-" "-"
162.158.158.139 - - [19/Oct/2024:01:03:17 +0000] "GET /wp-admin/wp-login.php HTTP/1.1" 404 489 "-" "-"
172.70.110.31 - - [19/Oct/2024:01:03:17 +0000] "GET /wp-includes/cloud.php HTTP/1.1" 404 489 "-" "-"
172.70.230.7 - - [19/Oct/2024:01:03:18 +0000] "GET /wp-content/index.php HTTP/1.1" 200 202 "-" "-"
162.158.63.52 - - [19/Oct/2024:01:03:18 +0000] "GET /readme.php HTTP/1.1" 404 489 "-" "-"
162.158.158.139 - - [19/Oct/2024:01:03:18 +0000] "GET /wp-admin/about.php HTTP/1.1" 302 445 "-" "-"
172.70.110.31 - - [19/Oct/2024:01:03:18 +0000] "GET /wp-content/themes/404.php HTTP/1.1" 404 489 "-" "-"
172.70.115.200 - - [19/Oct/2024:01:03:18 +0000] "GET /wp-admin/index.php HTTP/1.1" 302 445 "-" "-"
172.70.230.7 - - [19/Oct/2024:01:03:18 +0000] "GET /wp-content/themes.php HTTP/1.1" 404 489 "-" "-"
162.158.158.139 - - [19/Oct/2024:01:03:18 +0000] "GET /wp-content/dropdown.php HTTP/1.1" 404 489 "-" "-"
172.70.115.200 - - [19/Oct/2024:01:03:18 +0000] "GET /wp-includes/404.php HTTP/1.1" 404 489 "-" "-"
162.158.154.86 - - [19/Oct/2024:01:03:19 +0000] "GET /wp-content/upgrade/index.php HTTP/1.1" 404 489 "-" "-"
162.158.63.52 - - [19/Oct/2024:01:03:19 +0000] "GET /cgi-bin/file.php HTTP/1.1" 404 489 "-" "-"
162.158.63.52 - - [19/Oct/2024:01:03:19 +0000] "GET /.well-known/index.php HTTP/1.1" 404 489 "-" "-"
162.158.63.52 - - [19/Oct/2024:01:03:19 +0000] "GET /wp-content/cloud.php HTTP/1.1" 404 489 "-" "-"
172.70.110.31 - - [19/Oct/2024:01:03:19 +0000] "GET /.well-known/acme-challenge/index.php HTTP/1.1" 404 489 "-" "-"
172.70.110.31 - - [19/Oct/2024:01:03:19 +0000] "GET /cgi-bin/404.php HTTP/1.1" 404 489 "-" "-"
162.158.63.52 - - [19/Oct/2024:01:03:19 +0000] "GET /wp-includes/function.php HTTP/1.1" 404 489 "-" "-"
172.70.115.200 - - [19/Oct/2024:01:03:19 +0000] "GET /file.php HTTP/1.1" 404 489 "-" "-"
162.158.158.139 - - [19/Oct/2024:01:03:19 +0000] "GET /.well-known/acme-challenge/autoload_classmap.php HTTP/1.1" 404 489 "-" "-"
172.70.230.7 - - [19/Oct/2024:01:03:19 +0000] "GET /wp-includes/themes.php HTTP/1.1" 404 489 "-" "-"
162.158.63.52 - - [19/Oct/2024:01:03:19 +0000] "GET /wp-includes/wp-login.php HTTP/1.1" 404 489 "-" "-"
172.70.115.200 - - [19/Oct/2024:01:03:20 +0000] "GET /wp-content/file.php HTTP/1.1" 404 489 "-" "-"
162.158.63.52 - - [19/Oct/2024:01:03:20 +0000] "GET /wp-trackback.php HTTP/1.1" 200 380 "-" "-"
172.70.230.7 - - [19/Oct/2024:01:03:20 +0000] "GET /wp-includes/SimplePie/wp-login.php HTTP/1.1" 404 489 "-" "-"
162.158.63.52 - - [19/Oct/2024:01:03:20 +0000] "GET /cgi-bin/index.php HTTP/1.1" 404 489 "-" "-"
172.70.115.200 - - [19/Oct/2024:01:03:20 +0000] "GET /wp-admin/themes.php HTTP/1.1" 302 446 "-" "-"
172.70.110.31 - - [19/Oct/2024:01:03:20 +0000] "GET /.well-known/cloud.php HTTP/1.1" 404 489 "-" "-"
178.215.238.68 - - [20/Oct/2024:00:03:17 +0000] "GET /login.rsp HTTP/1.1" 404 453 "-" "Hello World"
167.99.55.110 - - [20/Oct/2024:00:13:56 +0000] "POST /wp-cron.php?doing_wp_cron=1729469636.1745829582214355468750 HTTP/1.1" 200 259 "-" "WordPress/6.6.1; http://blog.thx.bz"
143.110.222.166 - - [20/Oct/2024:00:13:55 +0000] "GET / HTTP/1.1" 200 15340 "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 16_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.1 Mobile/15E148 Safari/604.1"
162.158.154.86 - - [20/Oct/2024:01:03:12 +0000] "GET /wp-includes/certificates/plugins.php HTTP/1.1" 404 490 "-" "-"
172.70.115.200 - - [20/Oct/2024:01:03:12 +0000] "GET /wp-admin/user/plugins.php HTTP/1.1" 404 490 "-" "-"
172.70.230.7 - - [20/Oct/2024:01:03:12 +0000] "GET /.well-known/acme-challenge/plugins.php HTTP/1.1" 404 490 "-" "-"
172.70.230.7 - - [20/Oct/2024:01:03:12 +0000] "GET /.well-known/acme-challenge/plugins.php HTTP/1.1" 404 490 "-" "-"
162.158.158.139 - - [20/Oct/2024:01:03:12 +0000] "GET /wp-includes/customize/plugins.php HTTP/1.1" 404 490 "-" "-"
172.70.115.200 - - [20/Oct/2024:01:03:12 +0000] "GET /wp-includes/SimplePie/plugins.php HTTP/1.1" 404 489 "-" "-"
162.158.154.86 - - [20/Oct/2024:01:03:12 +0000] "GET /wp-admin/css/colors/blue/plugins.php HTTP/1.1" 404 489 "-" "-"
172.70.110.31 - - [20/Oct/2024:01:03:12 +0000] "GET /wp-content/themes/plugins.php HTTP/1.1" 404 490 "-" "-"
162.158.63.52 - - [20/Oct/2024:01:03:12 +0000] "GET /wp-includes/ID3/plugins.php HTTP/1.1" 404 490 "-" "-"
162.158.63.52 - - [20/Oct/2024:01:03:13 +0000] "GET /wp-admin/css/plugins.php HTTP/1.1" 404 489 "-" "-"
162.158.158.139 - - [20/Oct/2024:01:03:13 +0000] "GET /wp-admin/includes/plugins.php HTTP/1.1" 404 489 "-" "-"
172.70.115.200 - - [20/Oct/2024:01:03:13 +0000] "GET /wp-admin/network/plugins.php HTTP/1.1" 302 457 "-" "-"
162.158.63.52 - - [20/Oct/2024:01:03:13 +0000] "GET /wp-admin/images/plugins.php HTTP/1.1" 404 489 "-" "-"
162.158.154.86 - - [20/Oct/2024:01:03:13 +0000] "GET /wp-admin/maint/plugins.php HTTP/1.1" 404 489 "-" "-"
162.158.63.52 - - [20/Oct/2024:01:03:13 +0000] "GET /wp-content/upgrade/plugins.php HTTP/1.1" 404 489 "-" "-"
172.70.110.31 - - [20/Oct/2024:01:03:13 +0000] "GET /images/plugins.php HTTP/1.1" 404 489 "-" "-"
172.70.115.200 - - [20/Oct/2024:01:03:14 +0000] "GET /css/plugins.php HTTP/1.1" 404 489 "-" "-"
172.70.115.200 - - [20/Oct/2024:01:03:14 +0000] "GET /wp-includes/fonts/plugins.php HTTP/1.1" 404 489 "-" "-"
172.70.230.7 - - [20/Oct/2024:01:03:14 +0000] "GET /wp-includes/pomo/plugins.php HTTP/1.1" 404 489 "-" "-"
162.158.63.52 - - [20/Oct/2024:01:03:14 +0000] "GET /.tmb/plugins.php HTTP/1.1" 404 489 "-" "-"
162.158.154.86 - - [20/Oct/2024:01:03:14 +0000] "GET /wp-includes/IXR/plugins.php HTTP/1.1" 404 489 "-" "-"
162.158.63.52 - - [20/Oct/2024:01:03:14 +0000] "GET /.well-known/pki-validation/plugins.php HTTP/1.1" 404 489 "-" "-"
162.158.63.52 - - [20/Oct/2024:01:03:14 +0000] "GET /cgi-bin/plugins.php HTTP/1.1" 404 489 "-" "-"
162.158.158.139 - - [20/Oct/2024:01:03:14 +0000] "GET /wp-includes/random_compat/plugins.php HTTP/1.1" 404 489 "-" "-"
172.70.115.200 - - [20/Oct/2024:01:03:14 +0000] "GET /wp-content/languages/plugins.php HTTP/1.1" 404 489 "-" "-"
162.158.154.86 - - [20/Oct/2024:01:03:14 +0000] "GET /index.php HTTP/1.1" 301 283 "-" "-"
162.158.63.52 - - [20/Oct/2024:01:03:15 +0000] "GET / HTTP/1.1" 200 15399 "-" "-"
162.158.63.52 - - [20/Oct/2024:01:03:15 +0000] "GET / HTTP/1.1" 200 15399 "-" "-"
162.158.63.52 - - [20/Oct/2024:01:03:15 +0000] "GET / HTTP/1.1" 200 15399 "-" "-"
162.158.63.52 - - [20/Oct/2024:01:03:15 +0000] "GET / HTTP/1.1" 200 15399 "-" "-"
162.158.63.52 - - [20/Oct/2024:01:03:15 +0000] "GET / HTTP/1.1" 200 15399 "-" "-"
162.158.63.52 - - [20/Oct/2024:01:03:15 +0000] "GET / HTTP/1.1" 200 15399 "-" "-"
172.70.230.7 - - [20/Oct/2024:01:03:15 +0000] "GET /cgi-bin/xmrlpc.php HTTP/1.1" 404 489 "-" "-"
172.70.230.7 - - [20/Oct/2024:01:03:15 +0000] "GET /404.php HTTP/1.1" 404 489 "-" "-"
162.158.63.52 - - [20/Oct/2024:01:03:15 +0000] "GET /wp-configs.php HTTP/1.1" 404 489 "-" "-"
172.70.115.200 - - [20/Oct/2024:01:03:15 +0000] "GET /simple.php HTTP/1.1" 404 489 "-" "-"
172.70.230.7 - - [20/Oct/2024:01:03:15 +0000] "GET /themes.php HTTP/1.1" 404 489 "-" "-"
172.70.230.7 - - [20/Oct/2024:01:03:15 +0000] "GET /ini.php HTTP/1.1" 404 489 "-" "-"
162.158.63.52 - - [20/Oct/2024:01:03:15 +0000] "GET /autoload_classmap.php HTTP/1.1" 404 489 "-" "-"
172.70.110.31 - - [20/Oct/2024:01:03:15 +0000] "GET /as.php HTTP/1.1" 404 489 "-" "-"
172.70.110.31 - - [20/Oct/2024:01:03:16 +0000] "GET /admin/upload/css.php HTTP/1.1" 404 489 "-" "-"
172.70.110.31 - - [20/Oct/2024:01:03:16 +0000] "GET /.well-known/pki-validation/afnew.php HTTP/1.1" 404 489 "-" "-"
172.70.115.200 - - [20/Oct/2024:01:03:16 +0000] "GET /lufix.php HTTP/1.1" 404 489 "-" "-"
172.70.115.200 - - [20/Oct/2024:01:03:16 +0000] "GET /media.php HTTP/1.1" 404 489 "-" "-"
162.158.63.52 - - [20/Oct/2024:01:03:16 +0000] "GET /contact.php HTTP/1.1" 404 489 "-" "-"
162.158.158.139 - - [20/Oct/2024:01:03:16 +0000] "GET /byp.php HTTP/1.1" 404 489 "-" "-"
172.70.115.200 - - [20/Oct/2024:01:03:16 +0000] "GET /upload.php HTTP/1.1" 404 489 "-" "-"
172.70.230.7 - - [20/Oct/2024:01:03:16 +0000] "GET /wp-content/themes/sketch/404.php HTTP/1.1" 404 489 "-" "-"
172.70.115.200 - - [20/Oct/2024:01:03:16 +0000] "GET /test.php HTTP/1.1" 404 489 "-" "-"
172.70.115.200 - - [20/Oct/2024:01:03:16 +0000] "GET /cong.php HTTP/1.1" 404 489 "-" "-"
162.158.63.52 - - [20/Oct/2024:01:03:16 +0000] "GET /about/function.php HTTP/1.1" 404 489 "-" "-"
172.70.230.7 - - [20/Oct/2024:01:03:17 +0000] "GET /filemanager/dialog.php HTTP/1.1" 404 489 "-" "-"
172.70.115.200 - - [20/Oct/2024:01:03:17 +0000] "GET /bak.php HTTP/1.1" 404 489 "-" "-"
162.158.158.139 - - [20/Oct/2024:01:03:17 +0000] "GET /wp-info.php HTTP/1.1" 404 489 "-" "-"
162.158.158.139 - - [20/Oct/2024:01:03:17 +0000] "GET /files/index.php HTTP/1.1" 404 489 "-" "-"
162.158.158.139 - - [20/Oct/2024:01:03:17 +0000] "GET /css.php HTTP/1.1" 404 489 "-" "-"
162.158.158.139 - - [20/Oct/2024:01:03:17 +0000] "GET /css/index.php HTTP/1.1" 404 489 "-" "-"
172.70.230.7 - - [20/Oct/2024:01:03:17 +0000] "GET /wp-includes/bak.php HTTP/1.1" 404 489 "-" "-"
162.158.154.86 - - [20/Oct/2024:01:03:17 +0000] "GET /alfa-rex.php7 HTTP/1.1" 404 489 "-" "-"
162.158.158.139 - - [20/Oct/2024:01:03:17 +0000] "GET /wp-admin/wp-login.php HTTP/1.1" 404 489 "-" "-"
172.70.110.31 - - [20/Oct/2024:01:03:17 +0000] "GET /wp-includes/cloud.php HTTP/1.1" 404 489 "-" "-"
172.70.230.7 - - [20/Oct/2024:01:03:18 +0000] "GET /wp-content/index.php HTTP/1.1" 200 202 "-" "-"
162.158.63.52 - - [20/Oct/2024:01:03:18 +0000] "GET /readme.php HTTP/1.1" 404 489 "-" "-"
162.158.158.139 - - [20/Oct/2024:01:03:18 +0000] "GET /wp-admin/about.php HTTP/1.1" 302 445 "-" "-"
172.70.110.31 - - [20/Oct/2024:01:03:18 +0000] "GET /wp-content/themes/404.php HTTP/1.1" 404 489 "-" "-"
172.70.115.200 - - [20/Oct/2024:01:03:18 +0000] "GET /wp-admin/index.php HTTP/1.1" 302 445 "-" "-"
172.70.230.7 - - [20/Oct/2024:01:03:18 +0000] "GET /wp-content/themes.php HTTP/1.1" 404 489 "-" "-"
162.158.158.139 - - [20/Oct/2024:01:03:18 +0000] "GET /wp-content/dropdown.php HTTP/1.1" 404 489 "-" "-"
172.70.115.200 - - [20/Oct/2024:01:03:18 +0000] "GET /wp-includes/404.php HTTP/1.1" 404 489 "-" "-"
162.158.154.86 - - [20/Oct/2024:01:03:19 +0000] "GET /wp-content/upgrade/index.php HTTP/1.1" 404 489 "-" "-"
162.158.63.52 - - [20/Oct/2024:01:03:19 +0000] "GET /cgi-bin/file.php HTTP/1.1" 404 489 "-" "-"
162.158.63.52 - - [20/Oct/2024:01:03:19 +0000] "GET /.well-known/index.php HTTP/1.1" 404 489 "-" "-"
162.158.63.52 - - [20/Oct/2024:01:03:19 +0000] "GET /wp-content/cloud.php HTTP/1.1" 404 489 "-" "-"
172.70.110.31 - - [20/Oct/2024:01:03:19 +0000] "GET /.well-known/acme-challenge/index.php HTTP/1.1" 404 489 "-" "-"
172.70.110.31 - - [20/Oct/2024:01:03:19 +0000] "GET /cgi-bin/404.php HTTP/1.1" 404 489 "-" "-"
162.158.63.52 - - [20/Oct/2024:01:03:19 +0000] "GET /wp-includes/function.php HTTP/1.1" 404 489 "-" "-"
172.70.115.200 - - [20/Oct/2024:01:03:19 +0000] "GET /file.php HTTP/1.1" 404 489 "-" "-"
162.158.158.139 - - [20/Oct/2024:01:03:19 +0000] "GET /.well-known/acme-challenge/autoload_classmap.php HTTP/1.1" 404 489 "-" "-"
172.70.230.7 - - [20/Oct/2024:01:03:19 +0000] "GET /wp-includes/themes.php HTTP/1.1" 404 489 "-" "-"
162.158.63.52 - - [20/Oct/2024:01:03:19 +0000] "GET /wp-includes/wp-login.php HTTP/1.1" 404 489 "-" "-"
172.70.115.200 - - [20/Oct/2024:01:03:20 +0000] "GET /wp-content/file.php HTTP/1.1" 404 489 "-" "-"
162.158.63.52 - - [20/Oct/2024:01:03:20 +0000] "GET /wp-trackback.php HTTP/1.1" 200 380 "-" "-"
172.70.230.7 - - [20/Oct/2024:01:03:20 +0000] "GET /wp-includes/SimplePie/wp-login.php HTTP/1.1" 404 489 "-" "-"
162.158.63.52 - - [20/Oct/2024:01:03:20 +0000] "GET /cgi-bin/index.php HTTP/1.1" 404 489 "-" "-"
172.70.115.200 - - [20/Oct/2024:01:03:20 +0000] "GET /wp-admin/themes.php HTTP/1.1" 302 446 "-" "-"
172.70.110.31 - - [20/Oct/2024:01:03:20 +0000] "GET /.well-known/cloud.php HTTP/1.1" 404 489 "-" "-"
178.215.238.68 - - [21/Oct/2024:00:03:17 +0000] "GET /login.rsp HTTP/1.1" 404 453 "-" "Hello World"
167.99.55.110 - - [21/Oct/2024:00:13:56 +0000] "POST /wp-cron.php?doing_wp_cron=1729469636.1745829582214355468750 HTTP/1.1" 200 259 "-" "WordPress/6.6.1; http://blog.thx.bz"
143.110.222.166 - - [21/Oct/2024:00:13:55 +0000] "GET / HTTP/1.1" 200 15340 "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 16_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.1 Mobile/15E148 Safari/604.1"
143.110.222.166 - - [21/Oct/2024:00:13:56 +0000] "GET / HTTP/1.1" 200 15340 "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 16_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.1 Mobile/15E148 Safari/604.1"
143.110.222.166 - - [21/Oct/2024:00:13:57 +0000] "GET / HTTP/1.1" 200 15340 "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 16_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.1 Mobile/15E148 Safari/604.1"
143.110.222.166 - - [21/Oct/2024:00:13:58 +0000] "GET / HTTP/1.1" 200 15340 "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 16_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.1 Mobile/15E148 Safari/604.1"
143.110.222.166 - - [21/Oct/2024:00:13:59 +0000] "GET / HTTP/1.1" 200 15340 "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 16_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.1 Mobile/15E148 Safari/604.1"
143.110.222.166 - - [21/Oct/2024:00:56:22 +0000] "GET / HTTP/1.1" 200 15340 "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 16_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.1 Mobile/15E148 Safari/604.1"
162.158.154.86 - - [21/Oct/2024:01:03:12 +0000] "GET /wp-includes/certificates/plugins.php HTTP/1.1" 404 490 "-" "-"
172.70.115.200 - - [21/Oct/2024:01:03:12 +0000] "GET /wp-admin/user/plugins.php HTTP/1.1" 404 490 "-" "-"
172.70.230.7 - - [21/Oct/2024:01:03:12 +0000] "GET /.well-known/acme-challenge/plugins.php HTTP/1.1" 404 490 "-" "-"
172.70.230.7 - - [21/Oct/2024:01:03:12 +0000] "GET /.well-known/acme-challenge/plugins.php HTTP/1.1" 404 490 "-" "-"
172.70.230.7 - - [21/Oct/2024:01:03:12 +0000] "GET /.well-known/acme-challenge/plugins.php HTTP/1.1" 404 490 "-" "-"
172.70.230.7 - - [21/Oct/2024:01:03:12 +0000] "GET /.well-known/acme-challenge/plugins.php HTTP/1.1" 404 490 "-" "-"
172.70.230.7 - - [21/Oct/2024:01:03:12 +0000] "GET /.well-known/acme-challenge/plugins.php HTTP/1.1" 404 490 "-" "-"
172.70.230.7 - - [21/Oct/2024:01:03:12 +0000] "GET /.well-known/acme-challenge/plugins.php HTTP/1.1" 404 490 "-" "-"
162.158.158.139 - - [21/Oct/2024:01:03:12 +0000] "GET /wp-includes/customize/plugins.php HTTP/1.1" 404 490 "-" "-"
172.70.115.200 - - [21/Oct/2024:01:03:12 +0000] "GET /wp-includes/SimplePie/plugins.php HTTP/1.1" 404 489 "-" "-"
162.158.154.86 - - [21/Oct/2024:01:03:12 +0000] "GET /wp-admin/css/colors/blue/plugins.php HTTP/1.1" 404 489 "-" "-"
172.70.110.31 - - [21/Oct/2024:01:03:12 +0000] "GET /wp-content/themes/plugins.php HTTP/1.1" 404 490 "-" "-"
162.158.63.52 - - [21/Oct/2024:01:03:12 +0000] "GET /wp-includes/ID3/plugins.php HTTP/1.1" 404 490 "-" "-"
162.158.63.52 - - [21/Oct/2024:01:03:13 +0000] "GET /wp-admin/css/plugins.php HTTP/1.1" 404 489 "-" "-"
162.158.158.139 - - [21/Oct/2024:01:03:13 +0000] "GET /wp-admin/includes/plugins.php HTTP/1.1" 404 489 "-" "-"
172.70.115.200 - - [21/Oct/2024:01:03:13 +0000] "GET /wp-admin/network/plugins.php HTTP/1.1" 302 457 "-" "-"
